inter_api_access_duration(sec),api_access_uniqueness,sequence_length(count),vsession_duration(min),ip_type,num_sessions,num_users,num_unique_apis,source,classification
11.93652228,0.188118812,202.0,144671,default,1,1,38,E,1
1.652111111,0.666666667,9.0,893,default,1,1,6,E,1
1.739423077,0.183760684,234.0,24422,default,1,1,43,E,1
3.360183908,0.24137931,87.0,17541,default,1,1,21,E,1
0.000563636,0.436363636,55.0,2,default,3,1,24,E,1
9.770649123,0.315789474,114.0,66832,default,1,1,36,E,1
0.95255102,0.195918367,245.0,14003,default,1,1,48,E,1
4.367585366,0.390243902,41.0,10745,default,1,1,16,E,1
20.76376761,0.464788732,71.0,88454,default,2,1,33,E,1
3.465076389,0.152777778,144.0,29939,default,1,1,22,E,1
0.001571429,0.857142857,7.0,1,default,7,1,6,E,1
51.06256,0.33,100.0,306376,default,1,1,33,E,1
51.06256,0.33,100.0,306376,default,1,1,33,E,1
51.06256,0.33,100.0,306376,default,1,1,33,E,1
51.06256,0.33,100.0,306376,default,1,1,33,E,1
0.055352941,0.529411765,51.0,170,default,1,1,27,E,1
0.17225,0.5,8.0,83,default,1,1,4,E,1
0.004333333,1.0,3.0,1,default,3,1,3,E,1
0.002964286,0.714285714,14.0,3,default,14,1,10,E,1
3.2658,0.333333333,15.0,2940,default,1,1,5,E,1
0.404389755,0.040089087,449.0,10895,default,1,1,18,E,1
7.99e-05,0.079903148,3.2265625,2,default,293,128,33,E,2
0.6385,0.75,8.0,307,default,1,1,6,E,1
2.74e-05,0.025570776,121.6666667,2,default,1095,9,28,E,2
1.396560538,0.251121076,223.0,18686,default,1,1,56,E,1
7.58e-05,0.055555556,2.622516556,2,default,379,151,22,E,2
0.196444444,0.777777778,9.0,107,default,1,1,7,E,1
12.30570833,0.583333333,24.0,17721,default,1,1,14,E,1
22.9265,0.625,8.0,11005,default,1,1,5,E,1
6.946135417,0.333333333,96.0,40010,default,1,1,32,E,1
27.16869444,0.097222222,72.0,117369,default,1,1,7,E,1
7.753563636,0.272727273,110.0,51174,default,1,1,30,E,1
8.776924812,0.210526316,133.0,70040,default,1,1,28,E,1
0.001111111,0.833333333,18.0,2,default,18,1,15,E,1
118.0650213,0.127659574,47.0,332944,default,1,1,6,E,2
7.979,0.586206897,29.0,13884,default,1,1,17,E,1
1.040904762,0.714285714,21.0,1312,default,1,1,15,E,1
1.879745,0.0975,400.0,45114,default,1,1,39,E,1
48.68772222,0.777777778,18.0,52583,default,1,1,14,E,1
0.419626087,0.356521739,115.0,2896,default,2,1,41,E,1
4.656734513,0.256637168,113.0,31573,default,1,1,29,E,1
0.2357225,0.028333333,1200.0,16973,default,1,1,34,E,1
0.0785,0.75,8.0,38,default,1,1,6,E,1
25.25314286,1.0,7.0,10607,default,1,1,7,E,1
7.880833333,0.6,7.5,7093,default,2,2,9,E,2
1.822395349,0.395348837,43.0,4702,default,1,1,17,E,1
3.38405303,0.234848485,264.0,53604,default,1,1,62,E,1
17.32927778,0.611111111,18.0,18716,default,1,1,11,E,1
0.656295082,0.442622951,122.0,4805,default,2,1,54,E,1
0.003,0.625,8.0,2,default,7,1,5,E,1
1.303916667,0.583333333,24.0,1878,default,1,1,14,E,1
3.673083333,0.5,24.0,5290,default,1,1,12,E,1
0.601008868,0.084583902,733.0,26433,default,2,1,62,E,1
1.006857143,0.142857143,7.0,423,default,1,1,1,E,1
4.966454545,0.454545455,11.0,3278,default,1,1,5,E,1
1.359615385,0.461538462,13.0,1061,default,1,1,6,E,1
4.813052632,0.263157895,19.0,5487,private_ip,1,1,5,E,1
1.097993492,0.212581345,461.0,30371,default,2,1,98,E,1
0.178,1.0,4.0,43,default,1,1,4,E,1
4.974313725,0.294117647,51.0,15222,default,1,1,15,E,1
6.932434426,0.295081967,122.0,50746,default,1,1,36,E,1
0.098394737,0.789473684,19.0,113,default,1,1,15,E,1
0.534625,0.75,4.0,129,default,2,1,3,E,1
98.43725,0.375,8.0,47250,default,1,1,3,E,1
35.27140299,0.373134328,67.0,141792,default,1,1,25,E,1
2.059413793,0.689655172,29.0,3584,private_ip,1,1,20,E,1
2.025487179,0.307692308,39.0,4740,default,1,1,12,E,1
0.890421053,0.421052632,19.0,1016,default,1,1,8,E,1
1.114340278,0.1875,288.0,19256,default,1,1,54,E,1
0.273941176,0.705882353,17.0,280,default,1,1,12,E,1
12.561,0.75,4.0,3015,default,1,1,3,E,1
49.8142,0.8,5.0,14945,default,1,1,4,E,1
4.670863636,0.545454545,22.0,6166,default,1,1,12,E,1
0.280444444,0.777777778,9.0,152,default,1,1,7,E,1
15.08092,0.48,25.0,22622,default,1,1,12,E,1
0.7055,0.833333333,6.0,254,default,1,1,5,E,1
1.434899471,0.126984127,189.0,16272,default,1,1,24,E,1
15.65266667,1.0,3.0,2818,default,1,1,3,E,1
1.322464373,0.164619165,407.0,32295,default,2,1,67,E,1
29.43743119,0.28440367,109.0,192521,default,1,1,31,E,1
1.700333333,1.0,3.0,307,default,2,1,3,E,1
0.0055625,0.25,2.666666667,3,default,4,3,2,E,2
7.309277778,0.277777778,108.0,47365,default,1,1,30,E,1
24.89990066,0.112582781,151.0,225594,default,1,1,17,E,1
0.92125,0.75,4.0,222,default,1,1,3,E,1
4.201906977,0.279069767,86.0,21682,default,1,1,24,E,1
0.45125,0.75,4.0,109,default,1,1,3,E,1
0.099818182,0.818181818,11.0,66,default,1,1,9,E,1
41.68609091,0.045454545,22.0,55026,default,1,1,1,E,1
0.164416667,0.833333333,12.0,119,default,1,1,10,E,1
160.1716618,0.117647059,34.0,326751,default,2,1,4,E,2
0.035,1.0,3.0,7,default,1,1,3,E,1
41.66677143,0.6,35.0,87501,default,1,1,21,E,1
0.1732,0.8,5.0,52,default,1,1,4,E,1
17.53303509,0.254385965,114.0,119926,default,1,1,29,E,1
11.39261905,0.166666667,42.0,28710,default,1,1,7,E,1
20.54898592,0.169014085,7.888888889,87539,default,27,9,12,E,2
55.34116667,0.5,6.0,19923,default,1,1,3,E,1
6.971017621,0.193832599,227.0,94946,default,1,1,44,E,1
14.08566667,0.189054726,201.0,169874,default,1,1,38,E,1
0.01775,1.0,4.0,5,default,1,1,4,E,1
5.0822,0.733333333,15.0,4574,default,1,1,11,E,1
0.377222222,0.777777778,9.0,204,default,1,1,7,E,1
1.655241071,0.375,56.0,5562,default,1,1,21,E,1
0.759070213,0.221276596,235.0,10703,default,1,1,52,E,1
9.006274854,0.280701754,171.0,92405,default,1,1,48,E,1
0.002857143,1.0,7.0,2,default,7,1,7,E,1
1.2285,1.0,6.0,443,default,1,1,6,E,1
53.4548,0.6,5.0,16037,default,1,1,3,E,1
0.02075,1.0,2.0,3,default,2,1,2,E,1
0.058354839,0.709677419,31.0,109,default,1,1,22,E,1
6.063733333,0.466666667,15.0,5458,default,1,1,7,E,1
7.379042484,0.212418301,306.0,135480,default,1,1,65,E,1
0.0039,0.2,2.0,3,default,5,5,2,E,2
0.01025,0.5,2.0,3,default,2,2,2,E,2
6.977828571,0.171428571,35.0,14654,default,1,1,6,E,1
2.026945946,0.155405405,444.0,53998,default,1,1,69,E,1
39.43162222,0.333333333,45.0,106466,default,1,1,15,E,1
0.018090909,0.727272727,11.0,12,default,1,1,8,E,1
0.01075,0.5,2.0,3,default,2,2,2,E,2
1.9884,0.8,10.0,1194,default,1,1,8,E,1
0.69108805,0.188679245,159.0,6593,default,2,1,30,E,1
4.306030303,0.333333333,33.0,8526,default,1,1,11,E,1
0.89692,0.8,25.0,1346,default,1,1,20,E,1
0.088666667,0.666666667,9.0,48,default,1,1,6,E,1
1.624723214,0.223214286,224.0,21837,default,1,1,50,E,1
0.010166667,1.0,3.0,2,default,2,1,3,E,1
0.381636364,0.727272727,11.0,252,default,1,1,8,E,1
0.92052381,0.523809524,21.0,1160,default,1,1,11,E,1
2.856984375,0.229166667,192.0,32913,private_ip,1,1,44,E,1
21.51656322,0.436781609,87.0,112317,default,1,1,38,E,1
8.687803977,0.181818182,176.0,91744,default,2,1,32,E,1
0.612673418,0.113924051,790.0,29041,default,2,1,90,E,1
4.157239316,0.230769231,117.0,29184,private_ip,1,1,27,E,1
1.75927226,0.188356164,292.0,30823,default,2,1,55,E,1
0.003285714,0.142857143,4.666666667,3,default,7,3,2,E,2
2.731320611,0.129770992,131.0,21469,default,3,1,17,E,1
1.363207207,0.342342342,111.0,9079,default,1,1,38,E,1
8.7975,0.75,8.0,4223,default,1,1,6,E,1
0.328544236,0.134048257,373.0,7353,default,2,1,50,E,1
3.716555556,0.37037037,27.0,6021,default,1,1,10,E,1
339.915875,0.25,8.0,163160,default,1,1,2,E,1
15.58154945,0.120879121,91.0,85076,default,1,1,11,E,1
1.112621795,0.269230769,78.0,5208,default,1,1,21,E,1
3.586132979,0.255319149,188.0,40452,private_ip,1,1,48,E,1
5.367157895,0.526315789,19.0,6119,default,2,1,10,E,1
15.94109677,0.258064516,155.0,148253,default,1,1,40,E,1
192.8594444,0.444444444,9.0,104145,default,1,1,4,E,1
2.82e-05,0.026548673,138.1111111,3,default,1243,9,33,E,2
0.00466893,0.052631579,32.72222222,165,default,87,18,31,E,2
0.371043478,0.608695652,23.0,513,default,1,1,14,E,1
0.62925,0.5,4.0,152,default,1,1,2,E,1
2.846534014,0.112244898,294.0,50213,default,1,1,33,E,1
0.015333333,1.0,3.0,3,default,1,1,3,E,1
8.751134518,0.177664975,197.0,103439,default,1,1,35,E,1
2.147381643,0.212560386,207.0,26671,default,2,1,44,E,1
5.762631944,0.388888889,72.0,24895,default,2,1,28,E,1
0.001,0.642857143,14.0,1,default,3,1,9,E,1
26.03558929,0.410714286,56.0,87480,default,1,1,23,E,1
0.000173077,0.115384615,2.260869565,2,default,153,69,18,E,2
0.884260135,0.310810811,148.0,7853,default,2,1,46,E,1
7.358822581,0.193548387,62.0,27375,default,1,1,12,E,1
11.54266667,1.0,3.0,2078,default,1,1,3,E,1
6.558478261,0.380434783,92.0,36203,default,1,1,35,E,1
1.453052632,0.315789474,19.0,1657,default,1,1,6,E,1
0.880625,0.75,16.0,846,default,1,1,12,E,1
6.872,0.5,18.0,7422,default,1,1,9,E,1
88.05038889,0.444444444,18.0,95095,default,1,1,8,E,1
236.6408,0.6,5.0,70993,default,1,1,3,E,1
0.3,1.0,3.0,54,default,2,1,3,E,1
1.153083333,0.833333333,12.0,831,default,1,1,10,E,1
1.180923077,0.692307692,13.0,922,default,1,1,9,E,1
0.003,0.666666667,6.0,2,default,6,1,4,E,1
0.162611111,0.833333333,18.0,176,default,1,1,15,E,1
3.691557971,0.15942029,69.0,15284,default,2,1,11,E,1
1.166894737,0.578947368,19.0,1331,default,1,1,11,E,1
4.895666667,1.0,3.0,882,default,1,1,3,E,1
7.5162,0.533333333,15.0,6765,default,1,1,8,E,1
0.002222222,0.555555556,18.0,3,default,18,1,10,E,1
0.5965,1.0,4.0,144,default,1,1,4,E,1
0.064076923,0.769230769,13.0,50,default,3,1,10,E,1
32.60489286,0.339285714,56.0,109553,default,1,1,19,E,1
14.34416788,0.204379562,137.0,117910,default,1,1,28,E,1
0.386444444,0.555555556,9.0,209,default,1,1,5,E,1
1.523571429,0.857142857,14.0,1280,default,1,1,12,E,1
0.79,0.41025641,39.0,1849,default,1,1,16,E,1
5.982627907,0.201550388,129.0,46306,default,2,1,26,E,1
0.497181818,0.090909091,11.0,329,default,1,1,1,E,1
0.218199203,0.104913679,753.0,9859,default,1,1,79,E,1
0.003214286,0.214285714,2.0,3,default,7,7,3,E,2
1.7565,0.258064516,186.0,19603,default,1,1,48,E,1
0.174166667,0.833333333,12.0,126,default,1,1,10,E,1
0.09965,0.7,10.0,60,default,1,1,7,E,1
0.000143541,0.081339713,2.375,2,default,199,88,17,E,2
67.67705,0.6,20.0,81213,default,1,1,12,E,1
1.559090909,0.545454545,22.0,2058,private_ip,1,1,12,E,1
2.05e-05,0.015171798,2241.0,3,private_ip,111,1,34,E,1
0.0974,0.8,5.0,30,default,1,1,4,E,1
0.50649,0.62,50.0,1520,default,1,1,31,E,1
2.740700658,0.282894737,152.0,24996,default,2,1,43,E,1
24.518875,0.25,8.0,11770,default,1,1,2,E,1
0.008666667,1.0,3.0,2,default,1,1,3,E,1
0.091666667,0.833333333,12.0,66,default,1,1,10,E,1
1.81e-05,0.008510638,940.0,2,private_ip,755,1,8,E,1
10.11608108,0.486486486,37.0,22458,default,1,1,18,E,1
7.446571429,0.857142857,7.0,3128,default,1,1,6,E,1
12.37714179,0.189054726,201.0,149269,default,1,1,38,E,1
5.0304,0.55,20.0,6037,default,1,1,11,E,1
9.1076,0.5,10.0,5465,default,1,1,5,E,1
0.485951841,0.050047214,1059.0,30878,default,1,1,53,E,1
0.3178125,0.75,16.0,306,default,1,1,12,E,1
0.326783333,0.5,90.0,1765,default,1,1,45,E,1
0.249531469,0.265734266,143.0,2141,default,2,1,38,E,1
40.86433333,1.0,3.0,7356,default,1,1,3,E,1
3.828363636,0.818181818,11.0,2527,default,1,1,9,E,1
7.35e-05,0.073529412,13.6,1,default,68,5,5,E,2
0.669555556,0.611111111,18.0,724,default,1,1,11,E,1
25.17553704,0.314814815,54.0,81569,default,1,1,17,E,1
0.6376,1.0,5.0,192,default,1,1,5,E,1
0.033846154,0.461538462,13.0,27,default,3,1,6,E,1
5.007125,0.240566038,212.0,63691,default,1,1,51,E,1
0.0245,1.0,2.0,3,private_ip,1,1,2,E,2
19.70858333,0.916666667,12.0,14191,default,1,1,11,E,1
4.68795,0.6,20.0,5626,default,1,1,12,E,1
1.086,1.0,3.0,196,default,2,1,3,E,1
0.196536585,0.487804878,41.0,484,default,3,1,20,E,1
4.317538462,0.615384615,26.0,6736,default,2,1,16,E,1
1.537210526,0.578947368,19.0,1753,default,1,1,11,E,1
0.173272727,0.818181818,11.0,115,default,1,1,9,E,1
1.512,1.0,7.0,636,default,1,1,7,E,1
4.654972222,0.277777778,36.0,10055,default,1,1,10,E,1
0.842575472,0.41509434,53.0,2680,default,1,1,22,E,1
5.455583333,0.583333333,24.0,7857,default,1,1,14,E,1
11.68426613,0.177419355,124.0,86931,default,1,1,22,E,1
11.68426613,0.177419355,124.0,86931,default,1,1,22,E,1
11.68426613,0.177419355,124.0,86931,default,1,1,22,E,1
11.68426613,0.177419355,124.0,86931,default,1,1,22,E,1
0.008166667,0.333333333,3.0,3,default,3,2,2,E,2
4.775931034,0.586206897,58.0,16621,default,1,1,34,E,1
9.496030769,0.253846154,130.0,74070,default,1,1,33,E,1
0.529366667,0.6,30.0,953,default,1,1,18,E,1
5.948789474,0.315789474,19.0,6782,default,1,1,6,E,1
0.000197051,0.064343164,746.0,9,default,70,1,48,E,1
0.000197051,0.064343164,746.0,9,default,70,1,48,E,1
0.000197051,0.064343164,746.0,9,default,70,1,48,E,1
0.000197051,0.064343164,746.0,9,default,70,1,48,E,1
10.3238,1.0,5.0,3098,default,1,1,5,E,1
82.9925,0.875,8.0,39837,default,1,1,7,E,1
212.8361053,0.157894737,19.0,242634,default,1,1,3,E,2
38.55444,0.84,25.0,57832,default,1,1,21,E,1
0.352333333,0.388888889,36.0,762,default,1,1,14,E,1
6.17975,0.375,24.0,8899,default,1,1,9,E,1
24.61550575,0.137931034,87.0,128493,default,1,1,12,E,1
0.02225,1.0,4.0,6,default,1,1,4,E,1
15.41840714,0.271428571,70.0,64758,default,1,1,19,E,1
216.71775,0.5,8.0,104025,default,1,1,4,E,1
7.956272727,0.318181818,22.0,10503,default,1,1,7,E,1
1.015341716,0.118343195,676.0,41183,default,1,1,80,E,1
1.892,0.611111111,18.0,2044,default,1,1,11,E,1
6.903133333,0.8,15.0,6213,default,1,1,12,E,1
5.249333333,1.0,6.0,1890,default,1,1,6,E,1
5.527929825,0.298245614,114.0,37812,private_ip,2,1,34,E,1
49.55458929,0.205357143,112.0,333007,default,1,1,23,E,1
13.47278261,0.652173913,23.0,18593,default,1,1,15,E,1
3.369775862,0.301724138,116.0,23454,default,1,1,35,E,1
4.715727273,0.272727273,11.0,3113,default,1,1,3,E,1
47.036,0.142857143,7.0,19756,default,1,1,1,E,1
6.82e-05,0.045454545,22.0,1,default,88,4,4,E,2
1.214607143,0.571428571,28.0,2041,default,1,1,16,E,1
5.504,0.75,4.0,1321,default,1,1,3,E,1
1.019655462,0.078431373,357.0,21842,default,1,1,28,E,1
1.756098639,0.285714286,147.0,15489,default,2,1,42,E,1
1.756098639,0.285714286,147.0,15489,default,2,1,42,E,1
1.756098639,0.285714286,147.0,15489,default,2,1,42,E,1
1.756098639,0.285714286,147.0,15489,default,2,1,42,E,1
0.863982684,0.047619048,462.0,23950,default,1,1,22,E,1
25.77553846,0.461538462,13.0,20105,default,1,1,6,E,1
0.004875,1.0,4.0,2,default,4,1,4,E,1
0.014,0.6,5.0,5,default,5,1,3,E,1
1.264104651,0.465116279,86.0,6523,default,1,1,40,E,1
0.200731707,0.634146341,41.0,494,default,2,1,26,E,1
1.108921569,0.333333333,102.0,6787,default,1,1,34,E,1
0.639555703,0.098143236,377.0,14467,default,1,1,37,E,1
1.158533333,0.6,15.0,1043,default,1,1,9,E,1
0.765611111,0.25,72.0,3308,default,1,1,18,E,1
0.625917476,0.218446602,206.0,7737,default,2,1,45,E,1
4.877234043,0.085106383,94.0,27508,default,1,1,8,E,1
0.01075,0.5,2.0,3,default,2,2,2,E,2
27.8715,0.75,20.0,33446,default,1,1,15,E,1
30.12121053,0.578947368,19.0,34339,default,1,1,11,E,1
0.135015625,0.5625,32.0,260,default,1,1,18,E,1
17.18698315,0.146067416,178.0,183557,default,1,1,26,E,1
0.856942584,0.23923445,209.0,10747,default,2,1,50,E,1
0.944061012,0.095238095,336.0,19033,default,1,1,32,E,1
0.028106195,0.159292035,113.0,191,default,25,1,18,E,1
2.089033333,0.466666667,30.0,3761,default,1,1,14,E,1
75.36395652,0.217391304,5.75,104003,default,11,4,5,E,2
17.09433333,1.0,9.0,9231,default,1,1,9,E,1
17.09433333,1.0,9.0,9231,default,1,1,9,E,1
17.09433333,1.0,9.0,9231,default,1,1,9,E,1
17.09433333,1.0,9.0,9231,default,1,1,9,E,1
0.985113636,0.5,22.0,1301,default,2,1,11,E,1
26.58571429,0.857142857,7.0,11166,default,1,1,6,E,1
1.939833333,0.833333333,12.0,1397,default,1,1,10,E,1
0.0245,1.0,2.0,3,default,1,1,2,E,2
0.735715054,0.139784946,372.0,16422,default,2,1,52,E,1
0.233,1.0,4.0,56,default,1,1,4,E,1
16.6035,0.571428571,14.0,13947,default,1,1,8,E,1
2.931411429,0.16,175.0,30780,default,1,1,28,E,1
9.38e-05,0.046875,16.0,1,default,64,4,3,E,2
28.52405,0.292857143,140.0,239603,default,1,1,41,E,1
1.887636364,0.545454545,22.0,2492,default,1,1,12,E,1
2.046833333,0.183333333,180.0,22106,default,1,1,33,E,1
1.3388,0.566666667,30.0,2410,default,1,1,17,E,1
1.821487069,0.172413793,116.0,12678,default,1,1,20,E,1
3.140908467,0.194508009,437.0,82355,default,1,1,85,E,1
6.917546512,0.255813953,129.0,53542,default,2,1,33,E,1
5.513902174,0.25,184.0,60874,default,1,1,46,E,1
0.710477226,0.086956522,483.0,20590,default,2,1,42,E,1
8.434702703,0.378378378,37.0,18726,default,1,1,14,E,1
0.645076522,0.123478261,575.0,22256,default,1,1,71,E,1
2.306642857,0.198412698,126.0,17439,default,6,1,25,E,1
13.30025,0.166666667,12.0,9577,default,1,1,2,E,1
0.000101695,0.050847458,14.75,1,default,59,4,3,E,2
28.26962385,0.266055046,109.0,184884,default,1,1,29,E,1
3.426368421,0.157894737,38.0,7813,default,1,1,6,E,1
16.764,0.4,10.0,10059,default,1,1,4,E,1
0.4368,0.4,5.0,132,default,1,1,2,E,1
1.637752688,0.333333333,93.0,9139,default,2,1,31,E,1
3.030347561,0.06504065,246.0,44728,default,1,1,16,E,1
5.8115,0.8,15.0,5231,default,1,1,12,E,1
0.469663149,0.118506494,616.0,17359,default,1,1,73,E,1
4.021885246,0.393442623,61.0,14721,default,1,1,24,E,1
8.20856383,0.425531915,47.0,23149,default,2,1,20,E,1
4.613144578,0.120481928,166.0,45947,default,1,1,20,E,1
149.55396,0.6,25.0,224331,default,1,1,15,E,1
0.17625,0.75,8.0,85,default,1,1,6,E,1
0.0076,0.2,2.5,5,default,5,4,2,E,2
0.38181962,0.075949367,1264.0,28958,default,2,1,96,E,1
2.445363636,0.727272727,11.0,1614,default,1,1,8,E,1
0.60005,0.4,20.0,721,default,1,1,8,E,1
0.03375,0.875,8.0,17,default,1,1,7,E,1
0.454,1.0,5.0,137,default,1,1,5,E,1
0.028714286,0.714285714,7.0,13,default,1,1,5,E,1
13.2440177,0.362831858,113.0,89795,default,1,1,41,E,1
0.0098,0.4,1.666666667,3,default,5,3,2,E,2
0.235,0.888888889,27.0,381,default,1,1,24,E,1
0.0529,0.8,10.0,32,default,1,1,8,E,1
0.2045,1.0,4.0,50,default,1,1,4,E,1
9.821038462,0.538461538,26.0,15321,default,1,1,14,E,1
0.020454545,0.636363636,11.0,14,default,5,1,7,E,2
1.087628571,0.371428571,35.0,2285,default,1,1,13,E,1
33.56472727,0.090909091,6.111111111,110764,default,25,9,5,E,2
1.8522,0.234782609,115.0,12781,default,1,1,27,E,1
1.035583333,0.229166667,96.0,5965,default,4,1,22,E,1
1.636135593,0.18079096,177.0,17376,default,1,1,32,E,1
2.705727147,0.174515235,361.0,58607,default,1,1,63,E,1
3.34325,0.428571429,28.0,5617,default,1,1,12,E,1
2.0037875,0.225,160.0,19237,default,1,1,36,E,1
3.4575625,0.625,8.0,1660,default,2,1,5,E,1
0.764858388,0.156862745,459.0,21065,default,1,1,72,E,1
27.32244444,0.777777778,9.0,14755,default,1,1,7,E,1
0.43725,0.25,4.0,105,default,1,1,1,E,1
45.77825,0.75,8.0,21974,default,1,1,6,E,1
4.969581281,0.128078818,203.0,60530,default,1,1,26,E,1
37.5219,0.8,10.0,22514,default,1,1,8,E,1
0.062875,0.75,8.0,31,default,1,1,6,E,1
1.513642857,0.464285714,28.0,2543,default,1,1,13,E,1
7.730321767,0.176656151,317.0,147031,default,1,1,56,E,1
10.61673913,0.869565217,23.0,14652,default,1,1,20,E,1
0.146666667,0.777777778,9.0,80,default,1,1,7,E,1
8.8e-05,0.093841642,3.666666667,2,default,216,93,32,E,2
0.004793296,0.094972067,18.84210526,103,default,47,19,34,E,2
18.07345455,0.727272727,22.0,23857,default,1,1,16,E,1
0.414590909,0.590909091,22.0,548,default,1,1,13,E,1
3.84875,0.75,8.0,1848,default,2,1,6,E,1
8.236712329,0.369863014,73.0,36077,private_ip,1,1,27,E,1
1.644828571,0.6,35.0,3455,default,1,1,21,E,1
1.772909091,0.454545455,11.0,1171,default,1,1,5,E,1
140.6594,1.0,5.0,42198,default,1,1,5,E,1
1.881951923,0.221153846,208.0,23487,default,1,1,46,E,1
0.553884615,0.145104895,572.0,19010,default,1,1,83,E,1
2.231207317,0.390243902,41.0,5489,default,6,1,16,E,1
1.481923077,0.494505495,91.0,8092,default,1,1,45,E,1
2.461182432,0.351351351,148.0,21856,default,1,1,52,E,1
0.056263158,0.631578947,19.0,65,default,1,1,12,E,1
4.729661337,0.186046512,344.0,97621,default,1,1,64,E,1
1.332446429,0.25,56.0,4478,default,2,1,14,E,1
0.00255,0.9,10.0,2,default,10,1,9,E,1
25.70528571,0.285714286,7.0,10797,default,1,1,2,E,1
5.862297619,0.30952381,84.0,29546,default,1,1,26,E,1
0.559416667,0.75,12.0,403,default,1,1,9,E,1
8.008,1.0,3.0,1442,default,1,1,3,E,1
1.259294979,0.154811715,239.0,18059,default,1,1,37,E,1
9.034599558,0.292035398,226.0,122510,default,1,1,66,E,1
39.36781982,0.252252252,111.0,262190,default,1,1,28,E,1
0.324874477,0.267782427,239.0,4659,default,2,1,64,E,1
0.046810811,0.567567568,37.0,104,default,1,1,21,E,1
84.35075,0.25,4.0,20245,default,1,1,1,E,1
98.26715385,0.769230769,13.0,76649,default,1,1,10,E,1
1.668785714,0.571428571,14.0,1402,default,3,1,8,E,1
4.95730303,0.333333333,33.0,9816,default,2,1,11,E,1
3.8063125,0.40625,64.0,14617,default,4,1,26,E,1
5.3702,0.466666667,15.0,4834,default,1,1,7,E,1
225.1011,0.1,30.0,405182,default,1,1,3,E,2
16.14533333,0.416666667,36.0,34874,default,1,1,15,E,1
0.110333333,0.777777778,9.0,60,default,1,1,7,E,1
6.998623457,0.351851852,162.0,68027,default,1,1,57,E,1
2.126,0.322033898,59.0,7527,default,1,1,19,E,1
0.003366521,0.052516411,24.05263158,93,default,56,19,24,E,2
0.07975,1.0,4.0,20,default,1,1,4,E,1
1.420636364,0.545454545,11.0,938,default,1,1,6,E,1
1.026649819,0.158844765,277.0,17063,default,2,1,44,E,1
9.97925,0.5,4.0,2396,default,1,1,2,E,1
0.678158333,0.45,60.0,2442,default,2,1,27,E,1
10.23462946,0.294642857,112.0,68777,default,1,1,33,E,1
5.879,0.231527094,203.0,71607,default,1,1,47,E,1
17.72838798,0.180327869,183.0,194658,private_ip,1,1,33,E,1
0.407062189,0.074626866,201.0,4910,default,2,1,15,E,1
1.318869565,0.369565217,46.0,3641,default,2,1,17,E,1
0.011125,0.5,2.0,3,default,2,2,2,E,2
0.351811798,0.098314607,712.0,15030,default,1,1,70,E,1
2.95e-05,0.020700637,139.5555556,3,default,1256,9,26,E,2
1.444666667,0.666666667,6.0,521,default,1,1,4,E,1
5.796351759,0.226130653,199.0,69209,default,1,1,45,E,1
0.022,1.0,2.0,3,private_ip,1,1,2,E,2
0.270181818,0.727272727,11.0,179,default,1,1,8,E,1
7.508235294,0.470588235,34.0,15317,default,1,1,16,E,1
39.8726,1.0,5.0,11962,default,1,1,5,E,1
16.1649172,0.286624204,157.0,152274,private_ip,1,1,45,E,1
3.579606061,0.454545455,33.0,7088,default,1,1,15,E,1
2.430055556,0.388888889,18.0,2625,default,1,1,7,E,1
